id	(2-methoxyethoxy)propanoic acid isomer	(gamma)Glu-Leu/Ile	1-Methyluric acid	1-Methylxanthine	"1,3-Dimethyluric acid"	"1,7-Dimethyluric acid"	2-acetamido-4-methylphenyl acetate	2-Aminoadipic acid	2-Hydroxybenzyl alcohol	2-Isopropylmalic acid	2-Methylhippuric acid	"2,2-Dimethylglutaric acid"	3-Hydroxybenzyl alcohol	3-Hydroxyphenylacetic acid	3-Indole carboxylic acid glucuronide	3-Methyl-2-oxovaleric acid	3-Methylcrotonylglycine	"3,3-Dimethylglutaric acid"	"3,4-Dihydroxybenzeneacetic acid"	"3,5-dihydroxybenzoic acid/3,4-dihydroxybenzoic acid"	"3,7-Dimethyluric acid"	4-Acetamidobutanoic acid isomer 2	4-Acetamidobutanoic acid isomer 3	4-Hydroxybenzoic acid	4-Methylhippuric acid/3-Methylhippuric acid	5-Hydroxyindoleacetic acid	5-Sulfosalicylic acid	6-(2-hydroxyethoxy)-6-oxohexanoic acid	6-(carboxymethoxy)-hexanoic acid	9-Methylxanthine	Acetaminophen glucuronide	Acetylphenylalanine	alpha-N-Phenylacetyl-glutamine	Aminosalicyluric acid	Asp-Leu/Ile isomer 1	Asp-Leu/Ile isomer 2	Aspartic acid	Azelaic acid	Benzoic acid isomer	Chenodeoxycholic acid isomer	Cinnamoylglycine	Citric acid	Dehydroepiandrosterone 3-glucuronide	Dehydroepiandrosterone sulfate	Deoxyhexose	Dimethylguanosine	FMNH2	Fumaric acid	Gentisic acid	Glu-Val	Gluconic acid and/or isomers	Glucuronic acid and/or isomers	Glyceric acid	Glycocholic acid isomer 2	Glycocholic acid isomer 3	Heptylmalonic acid	Hexanoylglycine	Hippuric acid	Hydroxybenzyl alcohol isomer	Hydroxyphenyllactic acid	Hydroxysuberic acid isomer 1	Hydroxysuberic acid isomer 2	Isovalerylalanine isomer	Ketoleucine	Kynurenic acid	Malic acid	Methoxysalicylic acid isomer	Methyl (hydroxymethyl)pyrrolidine-carboxylate/Methyl (hydroxy)piperidine-carboxylate	Methylinosine	Mevalonic acid isomer 1	Monoethyl phthalate	N-Acetyl-aspartic acid	N-Acetylisoleucine	N-Acetylleucine	N-Acetyltryptophan	N-Acetyltryptophan isomer 3	N2-Acetylaminoadipic acid	N4-Acetylcytidine	Nicotinuric acid isomer	Ortho-Hydroxyphenylacetic acid	Oxoglutaric acid	p-Anisic acid	p-Hydroxyhippuric acid	p-Hydroxymandelic acid	p-Hydroxyphenylacetic acid	Pantothenic acid	Pentose	Phe-Tyr-Asp (and isomers)	Porphobilinogen	Pyridoxic acid isomer 1	Pyridylacetylglycine	Pyrocatechol sulfate	Pyroglutamic acid	Pyrroledicarboxylic acid	Pyruvic acid	Quinic acid	Salicylic acid	Sebacic acid	Suberic acid	Sulfosalicylic acid isomer	Taurine	Testosterone glucuronide	Tetrahydrohippuric acid	Threo-3-Phenylserine	Threonic acid/Erythronic acid	Tryptophan	Valerylglycine isomer 1	Valerylglycine isomer 2	Xanthosine
HU_069	3.938310455	4.527419561	4.50241562	4.500614773	4.623939426	4.312266601	4.19246623	4.384343259	3.7626697	4.119038383	4.021172232	4.466339156	2.173602806	4.42048527	4.853757457	4.343710436	4.398671503	4.403414494	1.630670608	4.12456187	4.463336698	4.194314745	4.28118044	4.634977036	3.915211333	4.313653162	4.094333085	4.260191213	4.719644793	4.350929483	2.092208944	4.428615861	4.453111598	4.326438335	4.002027785	4.173021887	4.487166077	4.483516694	3.311666784	4.216094988	4.442263047	4.358940611	4.620480792	3.7964178	4.109243502	4.343192459	4.248045477	3.912899608	4.617221475	4.397870233	4.098849778	4.19370113	4.535912267	4.220211336	4.178683	4.384915425	4.164126598	4.216879626	4.14591893	3.501965065	4.11412778	4.476456189	3.551508291	4.009543486	4.487592936	3.821974598	4.219377682	4.127774598	4.215182144	4.054192872	3.551776409	4.464338818	4.340362581	4.091755266	4.056809742	4.290506836	4.217542267	4.526736201	4.295639405	3.679249555	3.628903363	3.141538344	4.025261614	4.125012116	4.085584594	4.387688289	4.210546911	4.329440002	4.28129383	4.438607866	4.440055204	4.072865665	4.224613953	3.933289044	3.705466047	4.48769076	5.204929441	4.614527744	3.739471886	4.660950017	4.421164397	4.407982009	3.583779397	4.019350325	4.254937197	4.449487538	4.535017824	4.419271137	4.203494903
HU_070	1.376325833	4.124084771	4.185972984	4.155400977	4.283646108	4.299669257	4.192391794	4.36058507	4.665998376	4.500387313	4.003365512	4.270545578	4.014347205	4.854533429	4.100832155	4.576152994	3.614752007	4.40237992	4.047552918	4.408350966	3.456543371	4.382179221	3.868701277	4.101350801	4.427240203	4.282795318	4.737866293	4.455951644	3.937355311	3.940296291	-0.134412238	4.269684642	4.304693149	4.067774059	4.592409056	4.271588038	4.234884194	4.300111225	4.141733121	4.231859147	4.341079923	4.18108943	4.041278847	4.920367673	4.584278613	4.289728938	2.734752171	4.510803499	4.310419799	4.276456292	4.225365836	4.400954361	4.513219312	5.106940358	4.353258076	4.266910187	4.239903169	4.40497743	4.418813752	4.175298261	4.447103472	3.082213857	4.312019652	4.404597653	4.178487768	4.325980803	4.662697504	4.172305401	4.218886021	1.57837002	3.984297976	4.462174032	4.201270851	4.156831695	4.41827191	4.60452742	4.194899545	4.185779389	4.257071556	4.14142042	4.255224229	3.385460948	4.094521816	3.927521676	4.382980338	4.45605307	4.480785766	4.356477257	4.342599425	4.180773629	4.12522324	4.395226389	4.394520095	4.267696039	4.160780936	4.299635646	2.796690621	4.448409677	4.517958886	3.945784036	4.749909843	4.219738119	3.741257545	4.051894196	4.300267567	4.632162155	3.690047373	4.039056214	4.352140139
HU_072	3.390271579	4.514244811	4.347490309	4.39624587	4.435652259	4.408604532	4.109052293	4.340773023	4.372318256	4.062024419	4.948525362	4.281858526	4.218573826	4.023638585	3.477201085	4.087294682	4.333134396	4.204862948	4.257935115	4.444472249	4.177057784	4.278955617	4.675254268	3.721010886	3.351711117	4.252929171	4.370598755	4.186709571	4.436914661	4.112752691	-0.121829678	4.546969881	4.299638758	4.837383715	4.566161975	4.486748851	4.216099462	3.941153425	3.918299997	4.66647178	3.982857994	4.216449036	4.198860395	3.475439631	4.692692991	4.342153391	4.096033932	5.107341943	3.693682469	4.464801323	4.464309223	4.46946632	4.073307459	4.188273973	4.492312217	4.243456253	4.263443759	4.224938416	4.155670063	3.96565232	4.20010677	4.221298851	4.316304678	3.782862247	4.561981052	4.157634189	3.304849447	4.699537804	4.364237986	3.398297034	3.284431863	4.28321563	4.285520313	4.177995101	4.503252594	4.178865675	4.450316429	4.271722011	4.455549184	4.257904956	4.125671651	2.106390669	4.008629134	4.398116604	3.975746057	3.961672363	4.50617367	4.233739948	4.540885946	4.351686238	4.471238641	4.38234509	4.595545205	5.039733374	4.041754141	4.482480627	2.358265196	3.84157317	4.0888315	4.389369102	4.483011559	4.364364573	4.567627453	4.368265583	4.354867448	4.191232135	4.424362946	4.393125083	4.353667915
HU_073	5.215817481	4.64306131	4.307373715	4.321422633	4.28711223	4.000500035	3.924438511	4.38335829	3.917742285	4.162840206	4.544622146	4.022179788	3.537467365	3.496824975	4.44959175	4.607182584	4.671442832	4.138665903	3.680710833	3.292129559	3.655054961	4.130442352	4.476082173	4.553204776	4.811761225	4.321199671	3.354824729	4.231312328	3.963082154	3.879018106	-0.098153464	4.549475995	4.459410571	3.585228614	4.195677039	4.114267113	4.207946943	4.416644324	3.780964142	4.400668609	3.95864023	4.29453336	4.269503668	4.357577873	4.299318717	4.251355065	4.096888095	3.876044905	3.971810821	4.48006596	3.951214582	3.930447474	4.309830895	4.753432265	4.49550535	4.268981923	4.095233506	4.087002099	3.924153826	3.880560295	4.538600054	4.294973349	4.419733914	4.137503439	4.606450682	3.981192157	4.287288957	4.739071358	4.215952385	5.241902036	3.915980178	4.171052699	4.770268214	4.5301362	4.590738081	3.678022694	4.045307441	4.513424303	4.52115421	3.91338478	4.172319944	4.208366301	4.368240587	4.358373494	4.615118433	3.894944727	4.306196712	4.255008844	4.625025473	4.369726061	4.518166048	3.821174502	4.079658622	3.970872993	3.883258836	4.130994885	4.189447187	4.557315869	4.38195026	4.153686829	4.041890017	4.414975135	3.221242537	3.948240834	4.101507452	4.452904661	4.705606934	4.675851363	4.211041989
HU_074	4.351838419	4.271454952	3.930847424	3.992728016	3.946339587	4.154798527	4.298091994	4.210965344	4.075061875	3.44622448	3.602858497	4.131678302	4.599249281	3.529906571	4.408133437	4.539837962	4.230918214	4.302679662	4.588435235	4.425441704	3.745985138	4.36933243	4.484449792	4.882051642	3.660818779	4.539354291	3.588525617	3.918355158	4.432328698	4.107455927	-0.198918545	4.606704729	4.26841797	3.699683761	3.934984005	3.838477101	4.303327018	4.143491019	4.320744376	4.513140044	4.236168705	4.590707359	4.183370516	4.868821768	4.185801008	4.4803938	4.614751154	4.199766504	4.528144875	4.284473803	4.294821998	4.114132741	4.261370736	4.719703688	4.829897118	4.154994917	3.948729151	4.211363835	4.814997891	4.33875911	4.228280646	3.226830641	4.492847638	4.191406829	4.464989185	4.920439995	4.393472749	4.51134703	4.641747576	4.532136532	4.665948294	4.415193494	4.356948292	4.837511001	4.350951834	4.612135005	4.736861547	4.775341998	4.524329788	4.285114944	4.652037443	3.504535902	4.431093845	4.289724829	4.089062713	4.484136257	4.250123501	4.256774127	4.461626229	4.364481128	4.503480461	4.247200872	4.027507872	4.309639824	4.211096957	2.354327183	4.97979158	4.400956333	4.163649178	3.88791022	2.410288674	4.297006939	4.326710362	4.119568106	4.308488024	4.448646469	4.123640663	4.364602525	4.471329543
HU_075	3.714724817	4.36397192	4.449523817	4.470462089	4.415669201	4.311867797	4.251218748	4.174439234	4.383152906	3.785973037	3.889584867	3.927403769	4.175812371	4.409303207	4.36592118	4.381309975	4.340691032	3.759237685	4.218595892	4.031583942	4.587734941	4.284318066	4.393662295	4.20990738	3.772154463	4.236156241	3.831506702	4.150970505	4.253314457	4.331894311	-0.133597752	4.361158729	4.241927569	4.490920421	3.859685942	4.078585282	4.325777063	4.269397079	3.982892553	4.31195068	4.152828278	4.285538777	4.45957499	4.505226713	4.271784759	4.321025999	4.466184229	3.762082548	4.654841123	4.452749729	4.204050582	4.161409986	4.169953605	4.549634781	4.121161592	4.367063825	3.630245817	4.237846424	4.535243211	4.003871643	4.325472577	4.158236387	4.266300419	4.038506124	4.370280326	4.105911481	3.808821818	4.243963408	4.29916152	3.792704991	3.116653382	4.263487219	4.314535228	4.247099026	4.339266371	4.386374325	4.438132488	4.599059603	4.346714545	4.610854828	4.197956496	2.804939665	4.073730731	4.038232429	4.047587687	4.284984462	4.199471831	4.277535147	4.187417861	4.321247731	4.328339555	4.555804777	4.184902297	3.60353218	3.965846892	4.372537506	3.42623018	4.417914886	4.127921884	3.927724935	3.591739617	4.716728042	4.370758252	4.047999872	4.337467697	4.653087422	4.318823951	4.466913655	4.407096124
HU_076	3.529736242	4.576486505	4.735564676	4.737869502	4.712400966	4.565385637	4.387445001	4.568349481	4.413278189	3.860028815	3.983138009	4.51153176	4.351761446	4.433968287	4.324796729	4.615523116	4.352519256	4.636537894	4.269395076	4.819585441	4.986658811	4.312723721	3.845461247	4.203094018	4.043751084	4.405789122	3.521464814	4.247645457	3.894674289	4.812778462	3.681324171	4.218216379	4.447681977	4.053028236	3.91713235	4.006863725	4.509128858	4.533601528	4.64091688	4.779355657	4.412463732	4.58748265	4.312772594	0.464877101	4.239609366	4.495658489	2.998210284	4.485876962	3.768661192	4.583315737	4.520976448	4.657764195	4.325160686	4.655360686	4.959909396	4.579474298	4.390515629	4.503335486	4.231423076	4.612304589	4.252069179	3.568805272	4.401639232	4.280495031	4.482833108	4.181916656	4.189535303	4.198252568	4.40511548	1.717365934	4.864481721	4.445067399	4.44204279	4.169462165	4.473594178	3.982315278	4.216669879	4.251893117	4.611316458	4.692969302	4.294734436	3.494824135	4.296298646	4.468095395	4.324673888	4.542346383	4.534039978	4.463307778	4.62484201	3.939037088	4.371554151	4.529913421	4.590981971	4.424784465	3.978731775	4.576020376	3.866853177	5.026830525	4.446732967	4.253282555	4.866831712	4.303885101	4.383634482	4.337680269	4.556775816	4.789200277	4.345941723	4.481694872	4.335026554
HU_077	3.862848205	4.237029245	4.355485393	4.392065917	4.281408837	4.305788765	4.484052916	4.454956874	4.609186357	3.71449037	4.501376333	4.371961455	4.231685955	4.264683959	2.545024709	4.095589017	4.509243031	4.082255129	4.288908631	4.013106754	4.102672879	4.410047215	4.557769531	4.321125813	3.681462395	4.333826937	4.038811788	4.299751875	3.799670018	4.261727256	-0.146029239	4.060271429	4.420754645	4.450007868	4.403929362	4.594237645	4.328850097	4.19649434	4.373228446	3.459720144	4.554884423	4.240657966	4.537418847	4.112521991	4.111442083	4.342892479	4.43540726	3.944954794	4.786458501	4.176740017	4.192166713	4.110944031	4.125384861	3.886329136	3.67359465	4.15440187	4.531417942	4.268106624	3.78947273	4.336677673	4.220340693	4.326496164	4.317832308	3.92966527	4.382266528	4.164518002	4.383886089	4.568404225	4.354519746	4.096117725	3.916022558	4.352372295	4.112154002	1.360056413	4.326589448	4.257497548	4.302702631	4.638888038	4.143537162	4.397799724	4.071406656	3.736500067	4.059785897	4.395060987	3.907971067	4.435083315	4.235963569	4.339411306	4.221832854	4.670810347	4.315219104	4.436393623	4.202962735	3.731856439	3.898213623	4.295298528	3.18358818	4.300994082	4.127805755	4.52292424	4.039157543	4.650848616	4.572763006	4.459600609	4.259960541	4.040434369	4.326056957	4.318407645	4.295258417
HU_078	3.383427403	4.513324715	4.44730007	4.546971152	4.58368653	4.530812445	4.191487148	4.296990791	4.378055554	4.905836242	3.869808826	4.213380167	4.424586839	3.619605722	4.30570518	4.608870554	4.187300943	4.125460013	4.469354529	4.25417306	3.96341199	4.410251484	3.990732862	4.462849161	4.046173841	4.872287385	4.145936306	4.343457601	4.586854401	4.046876508	1.728598267	4.387673217	4.27143225	4.162786526	4.63108006	4.46734983	4.224161426	4.368681279	4.261552223	4.237240773	4.179345569	4.471357432	4.111873681	4.775341177	4.180050098	4.359914926	4.271288795	4.112209759	4.521853109	4.436546934	4.251692465	4.304024641	4.492016277	4.365732779	4.326996595	4.282061347	4.127467131	4.733404738	4.723121412	4.282635551	4.351665407	4.241551292	4.026809684	4.308019074	4.60654788	4.143098072	5.243215	4.929490316	4.374019418	3.899798089	4.870521355	4.271972546	4.581879769	4.712349698	4.425253841	4.529557877	4.497297553	4.521419381	4.437350481	4.632113454	4.172875815	3.365121484	4.284779851	4.504799525	4.426924728	4.385524588	4.301360706	4.468078703	4.235719028	4.448168121	4.542337389	4.326217697	4.15196659	3.929041828	3.931016783	4.341087842	3.705148602	4.361824305	4.327475574	4.193003236	4.324237435	4.264969087	5.427828111	4.9766578	4.248129656	4.701754649	4.261045783	4.289313676	4.360194162
HU_079	3.661146136	4.270510804	4.261056169	4.050148879	4.168365877	4.22891051	4.484741195	4.52671481	4.088685263	3.915342732	4.545920554	4.465299268	4.287510139	4.094002922	4.335971694	3.88530618	4.668849096	4.363751157	4.312870354	4.529661106	4.379605861	4.356425933	4.444154653	4.271314871	4.766900484	4.563345107	4.365699413	4.325089779	3.908584021	4.377882769	2.529619367	3.921418984	4.581378181	4.302164926	4.121769264	4.326851716	4.335450004	4.220039485	4.097791803	3.643603003	4.681306358	4.092048223	4.289976565	2.979097854	4.348285204	4.509807301	4.445165955	3.776608609	5.025644074	4.043574325	4.571597715	4.496537101	4.182951346	3.918807491	2.466536354	4.393613461	4.382605722	4.356578299	3.976255353	4.047371866	4.3391945	4.572082909	4.23402821	3.991823475	4.319147992	4.279938887	4.432488403	3.907736159	4.176782673	3.897687042	3.122522739	4.429538171	4.033712503	3.662011871	3.801003076	4.217134178	4.192227161	4.599289423	4.432290348	4.10793978	4.265965069	2.811311414	4.180525454	4.34306862	4.063836773	4.315954538	4.396095811	4.515931208	4.407137444	4.175271855	4.503182762	4.155658749	4.352261584	4.223397639	3.725286156	4.405203089	3.133948316	4.486165102	4.18607893	4.255385677	4.426433733	4.491364822	3.642881081	3.880872721	4.516018945	4.177189259	4.463031674	4.446749448	4.244628342
HU_080	4.112188079	4.421063705	3.984921096	3.788451056	3.575031244	3.815321914	4.579868448	4.096754718	4.549663466	3.034086017	4.123038392	3.8988482	3.975306937	4.420971526	4.321949661	4.410913899	4.602181912	3.744447735	3.921149689	4.653088261	4.722250377	4.40005141	4.687089512	4.458024309	3.334301292	4.427033816	3.700456366	3.939025564	4.297473942	4.502211994	1.263670495	4.174875197	4.427549406	3.013784151	3.972122401	4.033240294	4.486595736	4.369163352	3.670795474	4.759696528	4.377676348	4.44978379	4.607317026	3.072331483	4.185535603	4.618175277	4.474167064	3.841772354	3.982728888	4.48191981	4.395211919	4.340157285	4.27418143	4.818029932	4.471239798	4.094841008	3.641129253	4.540218616	4.333769207	3.778759797	4.023619504	3.973012405	3.784390171	4.042428767	4.555443957	4.346193198	4.770558267	4.479382947	4.567713434	4.13970206	4.626306462	4.442196908	4.166179151	4.210748489	3.700885641	4.373914201	4.391837757	4.716035595	4.398427136	4.665123362	4.806912312	4.919098739	4.426283967	4.159688824	4.122617289	4.565564798	4.204462535	4.466491377	4.449755152	4.539397483	4.607558678	4.490483506	4.188161991	3.640394033	4.073220289	3.645970766	4.024278085	4.561142729	3.780536407	4.18172858	4.691644036	4.369311616	4.977837767	4.791631575	4.398146433	4.556233089	4.487175686	4.571755159	4.523107299
HU_081	4.249731699	4.458245195	3.695941443	3.211686468	3.551973507	3.4441312	3.846091491	4.72245046	4.192065438	4.548200751	4.34212305	4.468517398	4.692682014	3.685798825	4.578466484	4.37165786	4.679271076	4.542968521	4.753437615	4.426961616	3.855110531	4.587860397	4.843114842	4.145075629	3.670113885	4.670446937	3.422694759	4.518274907	4.94930441	4.318334251	1.914356423	4.522271005	4.38255432	4.16716517	3.94123585	4.193687642	4.290737374	4.044670291	4.396242491	4.941188179	4.581915279	4.256149942	4.396042779	3.896636924	4.317112125	4.525792351	4.702870404	4.183303934	4.848774131	4.518593587	4.502530481	4.460184295	4.455514949	4.939282744	4.762237981	4.694408792	4.667126208	4.193280808	4.059959077	4.369080432	4.489888042	4.594610387	4.673714247	4.32753648	4.357598603	4.494014743	2.681691398	4.452945705	4.601482834	4.280247232	4.468088189	4.613408374	4.511751867	4.290033896	4.007036576	4.279557688	4.627237172	4.796416	4.087643389	4.584949031	4.762312119	4.900256061	4.544505084	4.387388808	4.267032609	4.927870414	4.36350881	4.318803709	4.410327973	4.466687092	4.422271235	4.284693871	4.33846269	4.800906563	4.556007083	3.563584543	3.14078385	4.707734755	4.255501014	4.033752325	4.191053008	4.627652424	4.311901247	4.044744778	4.477500112	4.080013895	4.739448228	4.580876703	4.680727647
HU_082	4.765467314	4.627969047	4.262191156	4.175976015	4.444643961	4.187325612	4.421678763	4.519578541	4.68436394	4.560199161	4.530950101	4.300360552	4.179834473	4.092457963	4.090408012	4.449444491	4.438960639	4.241157101	4.101728659	3.60831389	4.37259197	4.539085169	4.249428158	4.318390585	4.772820797	4.107663889	4.037574947	4.549612891	4.187367114	4.383462135	-0.017240844	4.349898309	4.209331678	3.788139455	4.694467634	4.522540873	4.490959188	4.800372446	3.813919078	4.433579349	4.247910547	4.325522673	4.486929944	3.863157016	4.637157246	4.347023552	4.422856676	4.252617734	4.419929142	4.582609617	4.382810711	4.48676052	4.252490733	4.201920401	4.006352223	4.482884297	4.499317776	4.319896168	4.289629231	3.951525215	4.523369458	4.543973286	4.437149191	4.312975222	4.370369715	4.349907462	4.286847582	4.192916401	4.311779888	4.491425061	2.712161119	4.289417728	4.581188785	4.090269113	4.493100353	4.136927665	4.446288995	4.148175751	4.536329754	4.731617145	4.245878703	3.061372527	4.736952973	4.265885353	4.663525461	4.089774808	4.523499447	4.227502262	4.989324729	4.316178864	4.345219565	4.538235021	4.357706348	4.535811871	4.138106033	4.10409149	3.597403714	4.837446902	4.810679271	4.435635876	4.758601555	4.391710237	4.124769879	3.855743906	4.445113572	4.454273054	4.485993002	4.472186105	4.380119407
HU_083	3.51532253	4.509811626	4.385303993	4.256400205	4.646473161	4.483070413	4.625427013	4.21091423	4.557940768	4.606279963	4.43857144	4.266470795	4.503376733	4.10923496	4.440428732	4.321594347	4.416745773	4.060841489	4.509294615	4.343848816	4.263296094	4.458173474	4.45100122	4.192059346	4.29531449	4.380449967	4.243870997	4.051505628	4.57556476	4.213273503	-0.107266911	4.454181991	4.231168645	4.204192953	4.076473356	4.386367131	4.29221377	4.125515535	4.020934002	4.351944897	4.49246686	4.426666232	4.261456436	2.022925428	4.401406269	4.407776621	4.528445732	4.065853899	4.195207149	4.550368273	4.396060235	4.351511201	4.135499815	4.089130179	4.059831908	4.354927869	4.100654988	4.48671195	3.910171146	4.112165721	4.20941117	4.112547206	4.129383771	4.196583879	4.560383017	4.265497545	4.526059106	4.360984508	4.373154535	3.875900821	3.941118054	4.152841788	4.400568511	4.499998165	4.464411666	4.448094501	4.420441886	4.599990675	4.468712611	4.654222978	4.240654399	3.252293408	4.15136083	4.235680036	4.264661515	4.292940343	4.31571048	4.36232443	4.236278394	4.325638829	4.483151752	4.387158416	4.150041743	4.184077072	3.988883399	4.497579246	3.712374012	4.5223813	4.143086489	4.02604779	4.231683333	4.128255916	5.292343344	4.787783735	4.359651024	4.442816755	4.605754206	4.571326085	4.50434686
HU_084	4.155850086	4.056176501	4.438472061	4.488599419	4.293853359	4.503241588	4.828889033	4.166382229	4.390917367	3.630274451	3.919128791	3.947081116	3.311708012	4.329052515	4.17607172	3.315632	4.011701566	4.382820095	3.793871231	4.857776127	3.775578775	4.119064298	4.287329238	2.182092227	4.009630073	3.421302962	4.38715451	4.179609399	3.68454306	4.042533306	4.501954334	4.628637466	4.283866289	4.60188521	3.384724329	3.542078022	4.225454829	4.114989694	4.385199217	4.315998037	4.725415319	4.398155956	2.912939871	2.251287169	4.816315249	4.165750492	3.028079815	5.140258281	3.71952507	4.194412184	4.297746803	4.609899836	4.959001676	2.844922931	2.891283149	4.145848602	4.331412623	4.482043682	4.156976673	4.409239866	4.194560521	4.019009756	4.713260681	3.109829369	4.355562661	4.295940411	4.662944258	4.031983903	3.890738317	3.741221643	4.629057709	4.328022563	4.313858944	4.25289589	4.371274981	4.368341473	4.012070601	3.407087932	4.366730308	4.313323653	2.978157444	4.142929007	4.460892912	4.011337087	4.603318853	4.234355686	4.836016385	4.336244088	4.208204142	4.10347642	4.158919228	4.497050524	4.404670134	5.142957315	3.710231178	4.865082063	4.674007316	4.323099623	4.336259615	3.846012264	4.036473759	2.924695463	4.450814633	4.475329881	4.282851528	3.890305772	4.188100764	4.256571368	4.101784524
HU_085	4.045784307	4.422448169	4.331046708	4.336682808	4.397658414	4.284143905	4.440887624	4.407948351	4.037437456	4.231277529	3.940697976	4.253037724	4.578732737	4.580414324	4.292501129	4.403590821	4.311648933	4.067492368	4.521745027	4.845988308	4.714168539	4.447864488	4.25217372	4.943666352	3.684002784	4.338266907	3.836152376	4.329752931	4.598548104	4.644602667	3.438139177	4.17811886	4.189650352	3.856868965	3.969896253	3.979116399	4.278241644	4.407166225	3.905886402	4.326456911	4.436272183	4.216700449	4.824696635	4.927737534	4.385098524	4.472909617	4.566069801	3.938473959	4.694076213	4.430053168	4.172879836	4.194347929	4.208756998	4.433219112	3.855337397	4.379481338	3.825943385	4.178296434	4.01458566	4.004693373	4.249973491	4.150066567	4.397070904	4.061428593	4.518402238	4.119770543	3.957341615	4.244858201	4.43263288	4.077613133	5.16256182	4.444020711	4.404867557	4.182027921	4.427861454	4.747791917	4.221980986	4.601683669	4.328129607	4.433377294	4.08352973	5.357012272	4.364888023	4.321897505	4.381815232	4.414531157	4.249257321	4.204547371	4.412758885	3.865998703	4.69752083	4.29832622	4.225231361	4.656231545	3.870261169	4.183718797	4.765613289	4.424828039	4.090909391	4.404074226	3.536078349	4.795384375	3.961743137	3.752100398	4.275799701	4.715000449	4.345645845	4.39667478	4.190726746
HU_086	4.222815204	4.366316747	4.823313661	4.823789899	5.002172217	4.766331272	4.631682911	4.734350167	4.850394393	3.927293653	4.64943189	5.082887866	4.385102357	4.788555795	3.129553715	4.565594124	4.50932991	4.853112015	4.451931818	3.846131839	5.032114685	4.824213764	4.583709535	4.57564715	5.06283207	4.178364444	4.8997012	4.779073921	4.034049002	4.646834481	-0.053925661	4.269597619	4.464341496	4.695535108	4.124555754	4.118695498	4.405711668	4.302774187	5.086390448	4.308246047	4.572363255	4.312543612	5.056527217	3.690753284	4.483539194	4.503917805	3.92724642	4.511974928	4.252431764	4.332653306	4.648445547	4.71445962	4.255658201	4.525999827	4.403548201	4.43351869	5.050810051	4.660852766	4.269220734	4.986103581	4.361839662	4.40633231	5.131916989	4.434328082	4.711883692	4.418601906	4.474705848	4.848808398	4.719642454	4.425680953	4.669070252	4.749250937	4.663460874	1.446944602	4.43452224	4.765930372	4.418465717	4.771793845	4.362188517	4.865555047	4.387207534	5.227608659	4.523698919	4.840298421	4.710444473	4.227434152	4.355335579	4.562732239	4.167296775	4.823856061	4.417843095	4.620718952	4.583043227	4.519334234	4.205405747	4.830931412	3.918148547	4.712575316	4.64632557	4.738315977	4.610679686	5.260365012	5.431656591	5.017327315	4.634577393	3.477374706	4.502777005	4.528005839	4.702793616
