gene	log2FoldChange	pvalue	padj
GABARAPL2	0.358417495463621	9.84293099004254e-05	0.000775684949239527
MYOC	0.00623143279956569	0.963293414975181	0.981499991546877
SH3YL1	-0.454963524520937	0.000107286337502245	0.000837115764984622
FAM136A	0.178790938971783	0.143439145647513	0.322288654560384
VCL	0.834524066619121	8.75970993122984e-17	3.67003281847015e-15
DEPDC1B	-0.548431837506387	0.105933658778027	0.258267734193487
DAPK2	1.58416429989899	4.58329642934204e-25	4.06122208894228e-23
NSMAF	-0.336108485483037	0.000559758260824252	0.00362467570994889
ADSS	-0.165778853221343	0.204235833577812	0.409161653079874
TIMP2	0.132880724331409	0.140718395000837	0.317889555182843
RFC1	-0.148637439536367	0.119338979010913	0.282811001904435
TBC1D23	0.176972651530931	0.0603582695289439	0.170941182879731
CUL3	0.0068382092690843	0.936136610549667	0.969592520586777
MYOM2	-0.266629899641837	0.363731572867691	0.585570992009403
CYP46A1	-0.386758245969619	0.232315217702033	0.444537100630224
ZZZ3	-0.0255762135391062	0.795552457908598	0.901633916203673
USP2	0.387061606516403	0.24616504199807	0.461809492050674
TUBG2	-0.136095750645966	0.193444587413223	0.3952882276013
RPL26L1	0.303786987924371	0.0164481062523499	0.0620344672697482
NSUN2	0.126832198675477	0.172030332936782	0.367040314649335
FBXO42	0.343219387829132	0.00346365659684456	0.0172712346087158
MFAP3	0.228277120206802	0.0242153575246898	0.0845645260058138
MRI1	0.0774315352589135	0.632109008397459	0.806548484937299
METTL1	-0.201477271074726	0.400386582284317	0.620084548979337
HOXC8	-0.146243555667669	0.575847072524152	0.766172779097116
AGA	-0.207628303961547	0.182172910393742	0.380949672107787
PI4K2B	0.00608968841055824	0.962103272096908	0.980870743185223
BOD1L1	-0.0966838074400626	0.263145395675267	0.482767219243368
MAT2B	0.510125037782558	4.57904089443372e-06	4.92326726013801e-05
TLL1	-0.530709514831948	0.29017591872359	0.513716498445113
EDC4	0.094679778978544	0.366068089329291	0.58804311328183
TRIO	-0.197290768602837	0.0708872415335748	0.192361508605373
VCAN	-0.37393907630719	0.000612825132429517	0.00391892903019423
CLEC16A	-0.225431610217412	0.0841927426751921	0.217216149023781
MSR1	-0.666905173258557	4.94020528831407e-05	0.000418736037027083
MTREX	-0.018905323952159	0.831020544620681	0.919723979395711
DNAH5	-0.170218509293131	0.378641922398731	0.599496935668888
ZFYVE16	-0.127983382776467	0.163277178410157	0.353122112039249
RIPOR1	0.214424719189457	0.0241976961821582	0.0845604258534653
C6	1.21318665711198	0.000125115363496591	0.000963550786408815
RAI14	0.489232209646148	3.42556048451982e-05	0.000300941832195593
SOX30	0.153511308376582	0.683077443189484	0.838043130348967
PNKP	-0.298483658515482	0.0360832809501898	0.115574684410717
PHLPP2	0.313370312292003	0.0182549087914768	0.0673539223316434
SPDL1	-0.19039118959746	0.315092573429914	0.538985900468576
STAU2	-0.0813301847481274	0.475417814640904	0.68801570953073
PQLC2	0.272857584756152	0.0411224939847376	0.127340151085898
CTNS	-0.0199637504534212	0.853172093242156	0.93071216898446
PHF23	-0.242388336238204	0.0407026731871653	0.126395531762279
CDH10	-1.58036422072597	9.90554387269856e-10	1.93076707243067e-08
INPP4A	-0.0105311010173244	0.92376378992489	0.964693695287638
RAB27B	-1.30330293266219	2.32816925784591e-05	0.000215073179253854
PSMA4	-0.0365043960943675	0.72777747873008	0.864177511512669
MYO16	1.02004414876194	0.00598210098143069	0.0273685557660826
LSG1	0.179205409478884	0.093865968806068	0.23597350514462
PARP3	-0.0738651558922713	0.556450167153882	0.750336599368424
TNC	-0.770542815991314	8.91354552210216e-07	1.08468070133995e-05
THAP3	-0.100513429505831	0.49197190373252	0.700195957883134
RIPOR3	0.118800382106326	0.301348875740236	0.525825822336233
TDP1	-0.406894045153161	0.00707075433513598	0.0313717670040652
AIFM2	0.686458923884189	1.24370370477034e-10	2.64124293665966e-09
SPATA7	-0.309944392946795	0.03669867934508	0.116888053540679
MED17	0.195294194051527	0.11121196689797	0.268170408406175
RETSAT	-0.0420025843881706	0.633073896159686	0.806733043200068
CAPG	0.00657227921711009	0.94040736585759	0.971616755627535
AP2S1	0.223132053883686	0.0295773849602421	0.0989206336913261
USH2A	-0.241084984643965	0.391735305268901	0.612366920474086
TG	0.195486450287114	0.514076503081708	0.718835037480233
ADAM28	0.435706721411844	0.374361391629523	0.595441990011132
DCUN1D1	0.104397269906501	0.329404203892281	0.553301450660333
JADE2	0.30451638811639	0.000960658843657031	0.00578345882526517
TRIT1	-0.0658182863787111	0.643693920526597	0.814010101475771
CUL7	-0.504907093062094	1.05577826270949e-06	1.26480102987217e-05
CTNNA1	0.10650978194836	0.188505759427488	0.389386628999598
PHKA2	0.258354629140738	0.0337556776754734	0.109636620686844
CNTLN	-0.270578449640586	0.0217771857769329	0.0776864068275687
EPHA3	0.0806689793640468	0.871216403842117	0.93955543627655
HSPA5	0.0214686338430369	0.896626152605735	0.95070366693317
DSG2	-0.506054647197883	0.137818973415675	0.313567245427722
GEMIN8	0.0443569088987291	0.726623293358877	0.863925838055782
OFD1	0.0369244621482772	0.83916659223718	0.923879513210213
GPM6B	2.27595603367119	1.13898688535656e-35	1.72165684298309e-33
PREX2	-0.887232027010852	0.00856015599637832	0.0367890313658639
WDR37	0.268464625760238	0.0158181127039029	0.0602628271976217
YTHDC2	0.17734163362187	0.0856712385587678	0.220114998029488
CTPS2	-0.0249188383315692	0.862022741340936	0.934514598930851
ATP6V1H	0.0417819542955241	0.706863187955987	0.852112824438578
POLR2B	-0.0242757049327508	0.756652595180177	0.8807102125828
FAM214A	-0.0825848139826694	0.553801459861696	0.747890625835527
ARAP2	-0.396325358597917	0.180352173277815	0.37832242280236
TPR	-0.0202742758865198	0.778756491889544	0.89204068290884
CP	0.398383947253075	0.23591027039122	0.44914048698976
KIAA0556	-0.0777845149326536	0.472255819671105	0.68529319790015
DTNBP1	0.0275156409671987	0.844900562867808	0.926335507817159
ANO2	0.285037362738794	0.439110290022603	0.656469295369046
C12orf4	-0.365491766765702	0.00322874078187124	0.0162469730335805
SCML1	0.224459227810817	0.0673184573368341	0.185375241153654
WWC3	0.313578474338611	0.00551090839906767	0.025515671380428
ARHGAP6	-0.00584014817013888	0.934923949343136	0.969313257411907
FAM184B	0.136271867033741	0.806607617927424	0.907772335956231
MAP4	0.131899692784511	0.0769997603467771	0.20408841413557
GOPC	-0.184240719658687	0.0352713810674792	0.113628611059838
USP28	0.020556483022984	0.857052425162564	0.932404338918742
HDAC9	-0.469158570938603	3.9102719857015e-05	0.000339080840694858
TSPAN17	0.22160398615387	0.0199725667897582	0.0724898857731855
NOP16	0.483004366768408	0.0181233015910378	0.067017648417826
CC2D2A	-0.407977290335911	3.61885848553091e-05	0.000316480772149266
RRM2B	-0.0744969558900438	0.39815753952327	0.618082253762563
ZNF800	0.366301877562913	0.00335336456057571	0.0167809720204337
SNX29	0.414951714270409	0.00160572491728097	0.009002569736232
LMO3	1.22860791825812	6.00345842518961e-07	7.53143384862274e-06
MRPS10	-0.0654005357728658	0.551317425609258	0.746090763455064
GUCA1A	-0.59655104355965	0.113919126572223	0.273115393172217
RSF1	-0.00478229959466402	0.954075677045954	0.977861591204457
VPS13D	0.632461915949264	2.16758980125842e-13	6.59169616485252e-12
CELF2	0.90223881380788	2.18695501860853e-15	8.16427905009839e-14
FAM120A	0.112099132121167	0.16669887639642	0.358510709482494
R3HDM1	-0.224144432471807	0.0532793984462676	0.155727348861527
COL9A2	-0.708607751716526	0.000844737488036738	0.00519344651318538
KITLG	-0.0912025826913068	0.391573334443908	0.612299966577705
ERCC8	-0.248344661014905	0.15344641351671	0.337928410741413
ADAMTS6	-0.378132590929461	0.034040520761808	0.110421943031564
H6PD	0.386090846138781	0.00016122342523611	0.00120901885714511
VAMP3	0.147037438093067	0.0894825018348142	0.227833718078146
PER3	-1.93931954571358	3.23733424671323e-16	1.28311618035539e-14
EPN3	-0.532389712250077	0.127771757720464	0.296494747548998
LTBP1	0.680442777488413	9.7142027522498e-15	3.37327878455377e-13
RCN1	-0.0825137069035056	0.338501628216251	0.562030810234563
ELN	0.92534604812477	2.2984524924925e-14	7.68710206708231e-13
RFC2	-0.342804063319769	0.0636293032981369	0.178152138748312
ARID1B	-0.143406480995773	0.0717866993244835	0.194153191869981
CLPTM1L	0.249270745498506	0.0042563675500352	0.0205077109020133
NEDD4L	-1.07296811806272	8.51739548229643e-13	2.36189215010875e-11
FOXP3	0.143065929782127	0.632736019739371	0.806709206836357
PPP1R3F	-0.18991232228681	0.345938775550137	0.568285338130056
HEXB	-0.0170587124875648	0.838425495619409	0.923280072241986
PTCD2	-0.252707373203736	0.128820907510455	0.29831191829321
JKAMP	0.0203976579881773	0.826073334213677	0.917609965627218
DKK3	0.239383230172328	0.00236844879472803	0.0125487091124113
ARHGEF5	0.039553001359813	0.723398765712467	0.862062310229929
NFE2L3	-0.0324012366585251	0.81091234712356	0.910011395876778
MCUR1	0.385025997351826	0.000870926117408792	0.00532643350980117
LIMA1	-0.237698652288195	0.0476158328122096	0.142912382771783
LETMD1	-0.110481009398985	0.313405592746668	0.537496291296546
SLC4A8	-0.287775026270143	0.192717124573744	0.394596630368923
LAMC3	-0.110249699770154	0.506300943698308	0.712722252883722
PTGER3	-0.276776667026762	0.053606884966881	0.156398609775291
MAPK9	-0.0154231871641256	0.8668936265225	0.937560383328351
BCAR1	0.137371969163505	0.260378010627076	0.479344258847552
FAM160A2	0.0160918100647837	0.88877400654204	0.947209775517854
HERPUD1	0.734005308902201	3.92330774545025e-18	1.87855772730907e-16
HOMER3	-0.195488283130637	0.0904633740687035	0.229801474105171
RAD51	0.778707490290782	0.00270841391091627	0.0140222718866713
POLQ	-0.379687023286442	0.208611754953367	0.415190162138088
PIK3CB	0.342361350533729	0.0148238844271001	0.0572675144317289
CYBA	0.2561367307676	0.0114822907521572	0.0467231350796408
THOC3	-0.195672454219506	0.132590742010499	0.304681371366807
HEBP2	0.398635127354347	1.10481801005023e-05	0.00010947354806526
MPHOSPH9	-0.429224253989859	0.00190825799695643	0.0104110126670468
PLEKHA5	-0.286895108695308	0.0103922409724129	0.0430039151588538
SIKE1	-0.0535668955613615	0.582444906489984	0.771332168200186
RRP12	0.0290402412841504	0.839024283273288	0.923807498358034
FNIP2	0.175256294206865	0.0991153993198539	0.245559976256699
MSMO1	-0.105364272902668	0.398946914760229	0.618746960242753
TTC17	-0.10245569899311	0.215678350269857	0.423824726543546
ALX4	-0.1784697839091	0.296199870168453	0.52036954134171
FOXN3	0.382298188957379	0.00296652497656286	0.0151449940690881
METTL24	-0.544101978716865	0.223155894813976	0.433539582172539
AKR7A2	0.0833500852891083	0.34735743753037	0.569618907875265
MRTO4	0.239665820493968	0.0706420218398909	0.191922236603954
NNAT	-0.167288960621943	0.63125837171356	0.805823942298366
USE1	-0.178767708354834	0.17186358052301	0.366804081465085
MCF2L2	0.263002287804943	0.544396414828859	0.741213698678148
NRIP2	-0.168232836811249	0.543547704322452	0.740450477579393
LAMA3	0.878933799690363	3.98931664040748e-07	5.17738080486554e-06
AP5M1	-0.00586887583650308	0.956397168754184	0.978482518105641
ANAPC4	0.0271698305013647	0.788610285278653	0.897063108929193
TRAPPC3	0.0816330523580939	0.413799362388897	0.633085946997177
THRAP3	-0.195646517583597	0.00858799868374473	0.0368624063769422
PHPT1	-0.247908326720458	0.0355474282371029	0.114276532226783
LY75	0.646481567263956	0.0750893097308162	0.200437496092404
ARID4B	-0.0995282385577271	0.277886530392234	0.4997293006932
OPN3	0.755216388901291	7.47371571403465e-05	0.00060647236252098
SDCCAG8	-0.366980253937449	0.00317089756954482	0.0159819871615698
PTPRN	-0.504898364901445	0.0783485453325439	0.206703947970083
HHAT	-0.239921732972025	0.221027624488939	0.4311621861672
KIF1B	0.161730611692537	0.0717909168051092	0.194153191869981
FOXC1	-0.155770698049799	0.187304665313736	0.387849389581716
TBC1D22A	0.0277339115721441	0.794768405764111	0.901341616776099
SYNE2	0.134591251301266	0.461533878544968	0.675199671639275
PLEKHH1	-0.327314728923704	0.270117575392807	0.490482053834759
ATP9A	0.157739453406883	0.175951605470653	0.372231319037667
CHRDL2	-1.28030456569962	6.58828164379222e-08	9.92943561915821e-07
FAM168A	-0.252595681441311	0.00265923541343481	0.0138047446479252
RELT	-0.182835011040732	0.639191738520366	0.81091567715848
GALC	0.288390613349939	0.00390102725158743	0.0190576800269249
NOP58	0.154276873654011	0.194337296293008	0.395968340722294
SZRD1	0.228025174216892	0.0191190900087565	0.0698857585953077
KCNH2	-0.660274655485676	0.0716229661783069	0.193869889841492
CUL1	0.269663354386337	0.0032793385860825	0.0164639668903354
FAM114A2	0.0548149016815382	0.624802909136656	0.801231909928385
CYFIP2	-0.970715461282144	4.7855993869774e-12	1.20366021775559e-10
TAB2	0.0701732927258076	0.474431062081436	0.687414539533087
GINM1	0.259983432943957	0.00141170174689938	0.00804643901430488
EIF2AK2	-0.158324189216338	0.0499262527743419	0.148405060724456
USP36	0.185106719576582	0.0459279723543518	0.139010105567216
KMT2C	-0.203228159679258	0.0140654888530107	0.0548461575962871
MCOLN3	-0.347238207481655	0.0772806447710221	0.204656987475029
CCDC85A	-1.00549459344915	0.0043673805085847	0.0209639703242089
PUM2	0.131492824408239	0.129162470114448	0.298833578064909
MRPL43	-0.0680955653868243	0.567988583477018	0.760375790574686
HPF1	-0.167486935549021	0.254732974293917	0.472108786832986
ZFR	0.156478629672662	0.0360967283099973	0.11557959854041
ZNF280C	-0.426294179041574	0.0130936029213998	0.0517080390815209
TRAF1	0.2624730342675	0.0988620888242199	0.245057184162672
RC3H2	0.357999874547317	2.20446672380632e-05	0.000204873224518661
IL17RB	-0.932411088621144	7.56162128611902e-06	7.782715419852e-05
TRAF3IP2	0.246874451266773	0.0460282599556971	0.13920433738661
GYG2	0.237780277448235	0.0931644827431696	0.234630838767427
DCBLD2	-0.0600707810842389	0.457489265623386	0.672190215409603
SOAT1	0.638415523913505	5.21505473435609e-09	9.22083874934658e-08
PKP2	1.21354641975689	0.00131704711073689	0.00757412620415568
MSH4	-0.338581832181468	0.329470669389765	0.553352808349825
F7	0.316509263426772	0.276399069060567	0.497957565643353
GDI2	-0.0027078884814473	0.972390983480068	0.985548033303479
PRDM1	1.10868483245826	3.32216921618648e-07	4.38537713828451e-06
ATG5	0.256174706225861	0.0306668009434898	0.10172563187322
TMCC3	0.666724824646474	0.0555563979670345	0.160556428089173
PITHD1	-0.0686762507732168	0.55966951785206	0.753228406620379
MTA3	-0.20307631236495	0.0287827845138052	0.096957170992757
USP13	0.352167174672138	0.00513530417131702	0.0241097066031634
ATP11B	0.354698630422881	2.91118418484375e-05	0.000260957196290238
LAMC2	0.810954030451082	0.000230802715360106	0.00165975572081256
CDK14	-0.0129630857831209	0.895638434421618	0.950424985965604
SEC61A1	-0.294733278706674	0.00124486549974075	0.00721503341375986
PPP1R12A	0.311170085367546	0.00034280398110268	0.00235008972016057
CROCC	0.0309185601988614	0.765646707770759	0.884757184859711
POLR3E	0.246623270974031	0.0294827283943337	0.0986896887502904
ATP2B4	-0.143050717760783	0.160720244368924	0.348962783788208
ZC3H11A	-0.00048868029461249	0.995449825497253	0.997433533453568
RIOK2	-0.152413911260416	0.202191555698107	0.406551343113951
YIPF1	0.382484244317128	0.000331684723014225	0.00228605948119505
NDC1	-0.109295945467776	0.473420734978013	0.686273118831422
FLYWCH1	-0.0292693345346796	0.770286654162755	0.88708392843452
UNKL	0.26770880746572	0.00699536390706767	0.0310909543727787
TBXAS1	-0.125526385497034	0.681941727064117	0.837494051108961
PARP12	0.106019389808873	0.477910290919524	0.689564521791115
ALDH18A1	-0.396663675013995	0.00166019873534836	0.00924255945971619
TARBP1	-0.305780892874312	0.0424387591164247	0.130655109436309
GATB	-0.261263541487224	0.0399363575042469	0.124492268499894
MXD1	-0.122641285964213	0.444167769685299	0.660447359726873
CDK17	-0.310992611508982	0.00296507198696148	0.0151425902268871
DNAJC25	0.105671018907252	0.459626867968768	0.673457402072592
SLC2A3	0.0130296778004353	0.938574288543786	0.970858717061422
PSD	-0.316633014879806	0.0672134502377423	0.185185306605702
CTDP1	0.272258463296774	0.0182179170280733	0.0672614570734755
YBX3	0.48446470360515	1.49105070419902e-05	0.000143591628715431
WNK1	-0.110955427578458	0.137527846286542	0.313159700789531
CCAR1	0.00800203103336855	0.934005091256968	0.968778076364286
OGFR	0.107462880756677	0.233097877056165	0.44545154542042
PIGV	0.231241439015515	0.0676907946005678	0.186035057246266
PTPRU	0.139128096878689	0.341177327314654	0.563862368157073
SNRNP40	-0.0609248022186601	0.57582427852604	0.766172779097116
COL11A1	2.29941582899611	9.0736085908814e-51	2.91451869279603e-48
QSER1	-0.148365177039628	0.134056075831237	0.306749269392402
MPC1	0.431431770210585	0.000862928541568914	0.00529011222819464
ACAA1	0.0890112273435767	0.451931911349845	0.667035236842743
BCAT1	0.0181628950688231	0.828683278469536	0.918496426898026
HDAC7	0.575998197425089	2.92876931175245e-13	8.78516833630337e-12
LZTS1	-0.908292473068212	9.9851082887475e-05	0.000785060681264197
PRDM6	-0.0258820508301309	0.847063747767279	0.927361276935022
SPAG4	0.344125726966016	0.15009527776694	0.332734578376805
NCKAP1	0.247611574578694	0.00848684190164306	0.0365401084723632
MRPS35	0.228952011932096	0.0365950672927773	0.116719641605304
GUCY1B1	-0.0664394569918581	0.6237304959291	0.800455867008062
SFSWAP	-0.097728586359874	0.2955707708803	0.519684131079082
