	name	baseMean	log2FoldChange	padj
ENSG00000024862	CCDC28A	634.2489915	-0.304496477	0.332692887
ENSG00000025039	RRAGD	357.045534	1.926357802	0.001649826
ENSG00000025156	HSF2	626.7324367	-1.454851317	3.46E-10
ENSG00000025293	PHF20	2111.691278	-2.065820227	6.51E-09
ENSG00000025423	HSD17B6	26.06734268	4.497803367	1.31E-09
ENSG00000025434	NR1H3	86.76370031	3.957251806	4.54E-21
ENSG00000025708	TYMP	2258.959536	1.37218381	0.003888214
ENSG00000025770	NCAPH2	1847.201722	-0.092942328	0.805637472
ENSG00000025772	TOMM34	721.5925062	0.7781126	0.032848179
ENSG00000025796	SEC63	4608.539847	0.545486557	0.194143265
ENSG00000025800	KPNA6	2715.361878	-1.240786247	4.74E-05
ENSG00000026025	VIM	10495.80579	2.471741603	8.92E-08
ENSG00000026036	RTEL1-TNFRSF6B	59.62643501	-0.621691031	0.392595038
ENSG00000026103	FAS	1482.085377	0.873432591	0.174026953
ENSG00000026297	RNASET2	1257.560319	-3.665257832	5.68E-15
ENSG00000026508	CD44	15629.89777	-0.275003065	0.664964946
ENSG00000026559	KCNG1	0.731766422	-1.404728056	0.469104672
ENSG00000026652	AGPAT4	53.89393201	-0.178071212	0.850942373
ENSG00000026751	SLAMF7	10168.19079	2.197790149	3.54E-05
ENSG00000026950	BTN3A1	3376.862989	-0.783961327	0.004301078
ENSG00000027001	MIPEP	293.4056833	2.836196266	3.25E-14
ENSG00000027075	PRKCH	39.88836417	-2.104884442	0.000348992
ENSG00000027644	INSRR	0.626899418	-2.912186518	0.109362044
ENSG00000027697	IFNGR1	1459.449002	-1.483916601	1.02E-05
ENSG00000027847	B4GALT7	826.0818195	-1.157039266	1.60E-05
ENSG00000027869	SH2D2A	34.83102085	2.895295099	0.000175761
ENSG00000028116	VRK2	970.0270586	0.392618236	0.113464803
ENSG00000028137	TNFRSF1B	1896.060814	1.51813404	0.006783695
ENSG00000028203	VEZT	1494.685348	0.730322125	0.017173839
ENSG00000028277	POU2F2	4633.733093	0.946779822	0.012806094
ENSG00000028310	BRD9	1337.010957	-1.1159845	0.000208916
ENSG00000028528	SNX1	2256.023175	0.612597053	0.024732733
ENSG00000028839	TBPL1	689.4802905	-0.325337938	0.322281493
ENSG00000029153	ARNTL2	384.3084313	5.430524423	2.60E-23
ENSG00000029363	BCLAF1	8702.907061	-1.637593367	7.98E-12
ENSG00000029364	SLC39A9	3129.153881	0.453948467	0.224576808
ENSG00000029534	ANK1	17.29180786	-3.734821266	8.79E-06
ENSG00000029639	TFB1M	329.0222021	3.656681894	2.24E-16
ENSG00000029725	RABEP1	1847.216306	-0.575453449	0.079395284
ENSG00000029993	HMGB3	746.9717126	2.452408614	8.93E-11
ENSG00000030066	NUP160	2408.695652	1.118653496	0.00019865
ENSG00000030110	BAK1	3114.779978	0.957972079	0.001697955
ENSG00000030419	IKZF2	135.8220996	2.358750635	6.41E-13
ENSG00000030582	GRN	3756.143006	-0.098312679	0.886416929
ENSG00000031003	FAM13B	1084.181127	-1.414133035	3.08E-07
ENSG00000031081	ARHGAP31	448.0532807	0.260060756	0.619549693
ENSG00000031544	NR2E3	2.032504754	-2.408718457	0.105399767
ENSG00000031691	CENPQ	321.052992	4.78989962	9.31E-28
ENSG00000031698	SARS	4631.867538	1.425778581	4.32E-06
ENSG00000031823	RANBP3	1634.675215	-0.479291742	0.103785555
ENSG00000032219	ARID4A	1678.437652	-2.758655096	5.40E-23
ENSG00000032389	TSSC1	681.9453345	2.46285125	2.15E-22
ENSG00000032444	PNPLA6	1067.836746	0.150460741	0.683798538
ENSG00000032742	IFT88	150.6978308	-0.048799625	0.907979463
ENSG00000033011	ALG1	611.8521891	2.929440618	8.88E-13
ENSG00000033030	ZCCHC8	1433.476271	-0.356419387	0.255595592
ENSG00000033050	ABCF2	1565.825453	2.325549186	6.91E-11
ENSG00000033100	CHPF2	3448.145329	-0.515207375	0.06656853
ENSG00000033122	LRRC7	51.32645465	-2.505027047	3.50E-05
ENSG00000033170	FUT8	5756.285082	1.405610313	8.69E-06
ENSG00000033178	UBA6	2722.121804	-0.271602783	0.408529174
ENSG00000033327	GAB2	2774.345674	-3.325378843	5.33E-21
ENSG00000033627	ATP6V0A1	1819.814994	1.577843259	2.34E-06
ENSG00000033800	PIAS1	1350.436014	-1.510488546	3.60E-06
ENSG00000033867	SLC4A7	1115.036763	0.20125506	0.55993241
ENSG00000034053	APBA2	7.386496481	-5.217576329	4.10E-05
ENSG00000034063	UHRF1	1104.474434	8.137226964	1.01E-53
ENSG00000034152	MAP2K3	1666.904902	-0.319424022	0.452697296
ENSG00000034239	EFCAB1	0.093216412	0	NA
ENSG00000034510	TMSB10	24467.84501	2.242006419	3.53E-07
ENSG00000034533	ASTE1	283.3855789	-0.446800688	0.130328768
ENSG00000034677	RNF19A	2974.85391	-2.21471879	5.55E-22
ENSG00000034693	PEX3	371.6663041	2.39319729	2.31E-19
ENSG00000034713	GABARAPL2	1876.828474	0.172171416	0.772197756
ENSG00000034971	MYOC	0.070734335	-1.193116354	NA
ENSG00000035115	SH3YL1	336.5264488	-1.61715118	1.22E-08
ENSG00000035141	FAM136A	1482.596664	1.178889557	1.67E-05
ENSG00000035403	VCL	497.3718104	0.31353196	0.444037254
ENSG00000035499	DEPDC1B	778.1519485	8.380889587	1.08E-52
ENSG00000035664	DAPK2	39.57415227	-1.388565338	0.01247877
ENSG00000035681	NSMAF	839.8805178	0.817658563	0.00187983
ENSG00000035687	ADSS	973.6157594	-0.031522225	0.955198968
ENSG00000035720	STAP1	1274.667338	-0.087960378	0.876061005
ENSG00000035862	TIMP2	330.9040942	-1.380601935	0.015587072
ENSG00000035928	RFC1	2773.777716	0.773738742	0.033141926
ENSG00000036054	TBC1D23	1484.262114	-0.378554244	0.229335907
ENSG00000036257	CUL3	3202.189606	-1.0744999	0.007064796
ENSG00000036448	MYOM2	30.62138013	3.741522524	2.47E-05
ENSG00000036530	CYP46A1	1.226908488	-0.928264099	0.594188135
ENSG00000036549	ZZZ3	1286.243605	-0.398397126	0.071211978
ENSG00000036672	USP2	2.207005556	-1.785026557	0.224026285
ENSG00000036828	CASR	0.514060493	2.995962031	0.096139004
ENSG00000037042	TUBG2	283.6455991	2.417462752	9.56E-08
ENSG00000037241	RPL26L1	712.0227525	2.261216716	2.81E-08
ENSG00000037280	FLT4	0.32502058	-0.618713201	NA
ENSG00000037474	NSUN2	2773.809501	0.105426581	0.739588402
ENSG00000037637	FBXO42	1160.434537	-1.051853681	0.000537605
ENSG00000037749	MFAP3	1372.021867	1.058536174	0.000266925
ENSG00000037757	MRI1	344.5774343	2.641699664	6.66E-15
ENSG00000037897	METTL1	279.1164587	2.453942884	3.70E-13
ENSG00000038002	AGA	1309.245737	2.152946574	2.03E-11
ENSG00000038210	PI4K2B	2727.0445	2.259304136	1.08E-14
ENSG00000038219	BOD1L1	3903.017712	-2.410349154	1.47E-32
ENSG00000038274	MAT2B	3860.014751	1.308506056	0.000265918
ENSG00000038295	TLL1	0.049753933	0.732611329	NA
ENSG00000038358	EDC4	1825.975804	-0.386695269	0.208047418
ENSG00000038382	TRIO	3368.955487	-1.310926592	0.000186199
ENSG00000038427	VCAN	16.67959664	0.171483659	0.86547968
ENSG00000038532	CLEC16A	1170.569261	-0.083857508	0.85984544
ENSG00000038945	MSR1	26.44611866	-3.855485017	1.54E-06
ENSG00000039068	CDH1	65.45452947	3.040084604	0.000399247
ENSG00000039123	SKIV2L2	2239.844219	0.578925543	0.175900335
ENSG00000039139	DNAH5	0.955788679	1.862786778	0.321616092
ENSG00000039319	ZFYVE16	706.1621585	0.132359462	0.696760817
ENSG00000039523	FAM65A	1935.955971	-4.523467476	4.35E-78
ENSG00000039537	C6	0.156436025	0	NA
ENSG00000039560	RAI14	3.333405945	0.788020468	0.606924878
ENSG00000039600	SOX30	10.09931643	1.620941646	0.087104506
ENSG00000039650	PNKP	814.3178106	-0.290991443	0.422124161
ENSG00000039987	BEST2	0.878004633	-0.682808717	0.724742775
ENSG00000040199	PHLPP2	1223.359242	-2.241038218	9.49E-09
ENSG00000040275	SPDL1	695.3958591	3.351298439	7.29E-38
ENSG00000040341	STAU2	767.0027186	1.790463396	8.18E-07
ENSG00000040487	PQLC2	264.0305219	-0.338334332	0.348832968
ENSG00000040531	CTNS	624.7732707	2.046237716	3.01E-16
ENSG00000040608	RTN4R	2.166721376	-0.434493348	0.763691142
ENSG00000040633	PHF23	868.3140201	0.717796925	0.094459166
ENSG00000040731	CDH10	0.312872051	0	NA
ENSG00000040933	INPP4A	5716.903976	3.039050835	3.32E-35
ENSG00000041353	RAB27B	2.980970836	-0.908336424	0.472035257
ENSG00000041357	PSMA4	4429.133598	1.816249216	1.04E-05
ENSG00000041515	MYO16	5.017954729	-0.347714443	0.829209513
ENSG00000041802	LSG1	1453.029091	-0.297642197	0.305418824
ENSG00000041880	PARP3	327.3476296	-0.939406115	0.0065487
ENSG00000041982	TNC	6.717835262	5.71590599	1.46E-05
ENSG00000041988	THAP3	294.7961296	0.493931142	0.179792518
ENSG00000042062	FAM65C	34.18422593	-3.220257154	2.42E-09
ENSG00000042088	TDP1	936.856415	0.63506272	0.068289303
ENSG00000042286	AIFM2	714.0546437	3.466962235	1.45E-21
ENSG00000042317	SPATA7	32.7631193	1.831883249	0.000947188
ENSG00000042429	MED17	1009.026476	-0.891434476	0.001486966
ENSG00000042445	RETSAT	839.68761	2.175476949	2.90E-09
ENSG00000042493	CAPG	528.2374661	0.674185717	0.11655931
ENSG00000042753	AP2S1	942.7871803	2.220358869	7.24E-20
ENSG00000042781	USH2A	1.53855056	-2.392028892	0.169138556
ENSG00000042813	ZPBP	0.23519593	1.161720126	NA
ENSG00000042832	TG	66.92937802	0.7868318	0.130238223
ENSG00000042980	ADAM28	3486.800693	-3.301819903	7.35E-37
ENSG00000043039	BARX2	0.234708157	0.523385245	NA
ENSG00000043093	DCUN1D1	2089.369334	-1.038799272	0.00027294
ENSG00000043143	JADE2	2434.421486	-2.583499009	2.11E-10
ENSG00000043355	ZIC2	0.049753933	0.732611329	NA
ENSG00000043462	LCP2	276.5443167	2.954426412	6.98E-12
ENSG00000043514	TRIT1	286.1312035	1.712107679	1.96E-09
ENSG00000043591	ADRB1	9.032208557	3.052595463	0.018487141
ENSG00000044090	CUL7	799.9525562	-0.259643176	0.416876519
ENSG00000044115	CTNNA1	2056.571276	1.084497624	0.01835493
ENSG00000044446	PHKA2	647.1045177	-0.721552449	0.008695218
ENSG00000044459	CNTLN	47.39990816	4.300730046	4.71E-09
ENSG00000044524	EPHA3	0.863274441	0.460952795	0.817043134
ENSG00000044574	HSPA5	41255.337	2.277210182	9.67E-06
ENSG00000046604	DSG2	3.284549247	4.489352883	0.001282272
ENSG00000046647	GEMIN8	322.5899799	0.87625527	0.001556823
ENSG00000046651	OFD1	722.5008002	-2.665763003	3.97E-24
ENSG00000046653	GPM6B	50.23946034	-2.557204831	0.000674431
ENSG00000046889	PREX2	0.048275334	0.720779922	NA
ENSG00000047056	WDR37	815.449049	-1.085526264	0.000107106
ENSG00000047188	YTHDC2	1436.026782	-1.538270581	1.75E-11
ENSG00000047230	CTPS2	238.5889556	0.687047275	0.113508181
ENSG00000047249	ATP6V1H	669.4925021	-0.177138805	0.700547555
ENSG00000047315	POLR2B	4273.991846	-0.123335832	0.753204841
ENSG00000047346	FAM214A	4705.612521	-1.745818089	1.51E-09
ENSG00000047365	ARAP2	902.8577093	-2.7493517	9.86E-16
ENSG00000047410	TPR	4401.536545	0.096463146	0.793037138
ENSG00000047457	CP	5.631269782	-2.135587473	0.026049658
ENSG00000047578	KIAA0556	497.3482832	-1.527471423	2.90E-06
ENSG00000047579	DTNBP1	794.009145	-0.658891719	0.133133334
ENSG00000047597	XK	26.59056125	1.415293141	0.006188281
ENSG00000047617	ANO2	0.084044043	-1.256874438	NA
ENSG00000047621	C12orf4	1102.031594	2.359049683	2.33E-20
ENSG00000047634	SCML1	172.6748656	-2.950268165	5.32E-05
ENSG00000047644	WWC3	1522.610076	0.75347053	0.066006445
ENSG00000047648	ARHGAP6	52.04905978	-1.704879854	0.006858994
ENSG00000047662	FAM184B	11.49536039	-3.428573416	3.65E-06
ENSG00000047849	MAP4	2378.583348	1.591795216	6.93E-05
ENSG00000047932	GOPC	1293.536672	0.988385726	1.19E-05
ENSG00000048028	USP28	1500.134553	0.930853856	0.006507422
ENSG00000048052	HDAC9	1945.379581	-0.149251559	0.664812564
ENSG00000048140	TSPAN17	601.0470632	0.54255564	0.066678208
ENSG00000048162	NOP16	497.8258444	1.25542555	2.68E-07
ENSG00000048342	CC2D2A	5.308366339	-1.788185865	0.06216926
ENSG00000048392	RRM2B	1210.587978	-0.874527723	0.008288261
ENSG00000048405	ZNF800	1894.003633	-2.402682042	1.17E-23
ENSG00000048462	TNFRSF17	6634.26584	6.163781626	1.30E-44
ENSG00000048471	SNX29	1936.866824	-1.399105085	0.000850485
ENSG00000048544	MRPS10	1768.414192	1.13179706	8.26E-05
ENSG00000048545	GUCA1A	1.108022538	0.379393337	0.8306446
ENSG00000048649	RSF1	1804.391493	-1.260300683	1.37E-05
ENSG00000048707	VPS13D	2303.797966	-2.171556805	1.82E-12
ENSG00000048740	CELF2	4262.62233	0.009429432	0.989823787
ENSG00000048828	FAM120A	4995.183599	0.888355136	0.01353161
ENSG00000048991	R3HDM1	1864.069731	1.662414931	7.70E-06
ENSG00000049089	COL9A2	255.8497183	-1.718312463	0.021106228
ENSG00000049167	ERCC8	213.3419088	2.041537593	1.15E-13
ENSG00000049192	ADAMTS6	180.8477558	-3.629442467	1.53E-11
ENSG00000049239	H6PD	1043.328116	-0.386143043	0.30744726
ENSG00000049245	VAMP3	968.5049784	-1.658338233	1.56E-08
ENSG00000049246	PER3	85.77723075	-0.617747579	0.537989406
ENSG00000049247	UTS2	0.25213213	-1.88633909	NA
ENSG00000049249	TNFRSF9	0.761746494	1.693957148	0.356337219
ENSG00000049283	EPN3	1.052717597	-1.150940748	0.546545988
ENSG00000049319	SRD5A2	0.862002505	-1.617075038	0.3982628
ENSG00000049323	LTBP1	5.965212604	0.463920514	0.660713304
ENSG00000049449	RCN1	773.1178875	2.345799612	1.23E-06
ENSG00000049540	ELN	0.585239878	0.420789659	0.8462381
ENSG00000049541	RFC2	827.3635157	3.553993726	6.21E-18
ENSG00000049618	ARID1B	2749.02331	-2.299266374	5.57E-11
ENSG00000049656	CLPTM1L	11515.25757	1.492805389	2.68E-06
ENSG00000049759	NEDD4L	362.5849913	-0.05264709	0.91453904
ENSG00000049768	FOXP3	11.610937	-1.315476108	0.071669346
ENSG00000049769	PPP1R3F	48.54067887	-0.650942668	0.147216881
ENSG00000049860	HEXB	2170.962298	1.561189863	4.99E-08
ENSG00000049883	PTCD2	171.2067806	2.554805635	2.30E-14
ENSG00000050030	KIAA2022	144.8428937	-6.032097625	3.38E-25
ENSG00000050130	JKAMP	1323.487893	1.115430704	0.004694427
ENSG00000050165	DKK3	0.812185672	-2.197173117	0.240862343
ENSG00000050327	ARHGEF5	556.2756032	1.049888846	0.129454006
ENSG00000050344	NFE2L3	250.9034415	1.122940685	0.011315851
ENSG00000050393	MCUR1	1307.312081	2.147375283	1.14E-15
ENSG00000050405	LIMA1	536.5085943	6.802675465	7.06E-43
ENSG00000050426	LETMD1	995.1896043	0.05206171	0.900924548
ENSG00000050438	SLC4A8	62.08897383	-0.992990808	0.032637106
ENSG00000050555	LAMC3	9.016866617	-3.209120099	0.001369777
ENSG00000050628	PTGER3	3.52681718	-4.666676462	0.000148652
ENSG00000050730	TNIP3	5.678804613	3.93346044	0.001326073
ENSG00000050748	MAPK9	1255.396923	0.467198101	0.108089104
ENSG00000050767	COL23A1	4.761933507	-0.332035707	0.770029466
ENSG00000050820	BCAR1	9.847071028	3.521915562	0.008201144
ENSG00000051009	FAM160A2	726.5507399	-1.189800466	0.000134332
ENSG00000051108	HERPUD1	29740.67636	-0.221880629	0.498454447
ENSG00000051128	HOMER3	64.42893848	-2.72379464	2.17E-05
ENSG00000051180	RAD51	442.7645959	4.416484844	8.13E-34
ENSG00000051341	POLQ	997.0284747	7.032718422	2.52E-60
ENSG00000051382	PIK3CB	657.4750331	0.689229483	0.147899017
ENSG00000051523	CYBA	9618.040821	-0.125428805	0.695865998
ENSG00000051596	THOC3	1081.488855	3.273947669	4.09E-14
ENSG00000051620	HEBP2	1448.117236	-0.619033383	0.025105663
ENSG00000051825	MPHOSPH9	1114.633046	0.91349234	0.002682264
ENSG00000052126	PLEKHA5	5.423064052	2.258647842	0.041355899
ENSG00000052344	PRSS8	0.226023562	0.366176747	NA
ENSG00000052723	SIKE1	1726.682059	0.088426559	0.81614457
ENSG00000052749	RRP12	1541.73158	-1.222339032	0.002544206
ENSG00000052795	FNIP2	113.878503	4.585873134	4.12E-11
ENSG00000052802	MSMO1	1856.280305	1.877888353	5.88E-06
ENSG00000052841	TTC17	2782.780615	-1.506322578	3.52E-07
ENSG00000052850	ALX4	1.47529206	-0.993492237	0.57858097
ENSG00000053108	FSTL4	0.120488268	-0.220139896	NA
ENSG00000053254	FOXN3	3530.810557	-0.287083234	0.611085827
ENSG00000053328	METTL24	0.430255831	-3.008039944	0.096098721
ENSG00000053371	AKR7A2	496.5576712	2.495106274	3.46E-18
ENSG00000053372	MRTO4	1020.848539	3.039533549	2.84E-21
ENSG00000053438	NNAT	37.13151793	-3.224015651	2.77E-07
ENSG00000053501	USE1	367.4156726	-0.602406191	0.088333238
ENSG00000053524	MCF2L2	5.996163653	1.681696714	0.075372926
ENSG00000053702	NRIP2	132.5710631	-3.282343953	1.33E-07
ENSG00000053747	LAMA3	0.518457383	0.073402461	0.977743768
ENSG00000053770	AP5M1	1578.106456	0.162412403	0.601159754
ENSG00000053900	ANAPC4	800.73216	0.798524708	0.013746473
ENSG00000053918	KCNQ1	495.6025998	-3.414730865	2.06E-13
ENSG00000054116	TRAPPC3	1337.861543	1.29459794	1.95E-07
ENSG00000054118	THRAP3	5464.387375	-0.15561531	0.707033263
ENSG00000054148	PHPT1	1369.160177	3.01333089	2.82E-14
ENSG00000054179	ENTPD2	0.493249077	1.898294018	0.316609747
ENSG00000054219	LY75	272.4083005	1.885821511	4.46E-06
ENSG00000054267	ARID4B	3084.58105	-3.558617532	3.60E-27
ENSG00000054277	OPN3	92.71863088	0.334171764	0.370965715
ENSG00000054282	SDCCAG8	355.3000165	0.362830764	0.177339835
ENSG00000054356	PTPRN	1.914660656	0.346250083	0.8369806
ENSG00000054392	HHAT	99.78168596	-1.529731763	6.80E-05
ENSG00000054523	KIF1B	1113.16103	1.054390654	0.008585141
ENSG00000054598	FOXC1	2.388024573	0.211749574	0.8766817
ENSG00000054611	TBC1D22A	1083.759709	-0.076799474	0.876120569
ENSG00000054654	SYNE2	2423.493211	-1.793837646	0.000586728
ENSG00000054690	PLEKHH1	13.77616241	-2.343690526	0.00353376
ENSG00000054793	ATP9A	19.60416501	-0.138209302	0.908736242
ENSG00000054796	SPO11	0.096277054	0	NA
ENSG00000054938	CHRDL2	0.53759207	1.77284305	0.349233515
ENSG00000054965	FAM168A	723.3786363	0.002659786	0.999440311
ENSG00000054967	RELT	1543.612173	-2.89742768	2.29E-16
ENSG00000054983	GALC	522.3155447	-0.631629247	0.035177838
ENSG00000055044	NOP58	4519.038175	-0.609688527	0.024986642
ENSG00000055070	SZRD1	2989.198154	-0.752683397	0.002961794
ENSG00000055118	KCNH2	126.4438588	-4.800799907	NA
ENSG00000055130	CUL1	2161.020647	0.182661834	0.66025939
ENSG00000055147	FAM114A2	994.4453919	2.364327419	2.22E-21
ENSG00000055163	CYFIP2	7553.276681	-0.542975979	0.172521408
ENSG00000055208	TAB2	4136.942255	-1.784705275	3.09E-08
ENSG00000055211	GINM1	1279.826672	-0.715836014	0.021147613
ENSG00000055332	EIF2AK2	5709.714495	-0.666941169	0.028584348
ENSG00000055483	USP36	3213.239785	-2.205519399	6.65E-18
ENSG00000055609	KMT2C	6169.455383	-2.299073701	1.85E-18
ENSG00000055732	MCOLN3	1.688997952	2.151116578	0.210856628
ENSG00000055813	CCDC85A	0.120699073	-1.388521157	NA
ENSG00000055917	PUM2	5374.814387	-0.259558582	0.540459673
ENSG00000055950	MRPL43	771.9632957	1.227668691	0.000342298
ENSG00000055955	ITIH4	18.29545153	-3.182151666	1.80E-08
ENSG00000055957	ITIH1	0.818972466	-3.556372125	0.046778539
ENSG00000056050	C4orf27	379.3994396	3.55608237	2.66E-20
ENSG00000056097	ZFR	3237.323431	-0.489740785	0.16862526
ENSG00000056277	ZNF280C	219.3423748	-0.732676073	0.020155024
ENSG00000056291	NPFFR2	0.262167744	-1.897467466	NA
ENSG00000056487	PHF21B	0.302561578	-0.033186395	NA
ENSG00000056558	TRAF1	456.3376734	-0.173590598	0.770003881
ENSG00000056586	RC3H2	2567.941495	-1.891495645	1.03E-17
ENSG00000056661	PCGF2	3.10867897	-0.598458557	0.626061327
ENSG00000056736	IL17RB	55.92728216	0.763401054	0.113900834
ENSG00000056972	TRAF3IP2	403.9428798	-1.427949641	0.0025325
ENSG00000056998	GYG2	0.093216412	0	NA
ENSG00000057019	DCBLD2	59.35711212	2.605142205	4.51E-07
ENSG00000057252	SOAT1	1753.363717	0.625937276	0.141811259
ENSG00000057294	PKP2	1.200087445	1.444620737	0.459085995
ENSG00000057468	MSH4	4.037368813	-0.266651948	0.839599053
ENSG00000057608	GDI2	7639.030064	2.084865748	2.07E-10
ENSG00000057657	PRDM1	9840.655344	4.508259643	9.61E-15
ENSG00000057663	ATG5	1986.808281	0.690585317	0.046458182
ENSG00000057704	TMCC3	185.1264363	0.43482934	0.554791133
ENSG00000057757	PITHD1	1091.844236	-0.285433896	0.495633446
ENSG00000057935	MTA3	433.1681806	-0.408822237	0.238726384
ENSG00000058056	USP13	369.3110395	1.010920738	0.005687275
ENSG00000058063	ATP11B	4643.82113	-0.711731557	0.062322094
ENSG00000058085	LAMC2	0.572849652	2.299234802	0.21604977
ENSG00000058091	CDK14	3152.552196	-1.279314192	0.01135761
ENSG00000058262	SEC61A1	20755.25646	2.226837344	1.09E-08
ENSG00000058272	PPP1R12A	2454.460448	-0.562253259	0.058125514
ENSG00000058335	RASGRF1	155.1747871	-1.482957843	0.002241083
ENSG00000058404	CAMK2B	2.880365902	-1.155318593	0.339405841
ENSG00000058453	CROCC	257.4866757	-1.9545022	8.37E-05
ENSG00000058600	POLR3E	1691.796999	-1.013508299	3.54E-05
ENSG00000058668	ATP2B4	1454.08374	0.766672478	0.229191641
ENSG00000058673	ZC3H11A	7919.64349	-1.484955712	3.53E-11
ENSG00000058729	RIOK2	906.7669334	0.201499601	0.575083295
ENSG00000058799	YIPF1	934.9147055	0.839377216	0.044869411
ENSG00000058804	NDC1	1530.816302	3.169379839	1.80E-23
ENSG00000058866	DGKG	97.94763506	-2.748551643	NA
ENSG00000059122	FLYWCH1	883.3572794	-1.528773572	1.60E-05
ENSG00000059145	UNKL	653.5550766	-1.133129314	0.001983217
ENSG00000059377	TBXAS1	1011.214641	1.48426786	0.034215517
ENSG00000059378	PARP12	1838.116338	-3.654376676	1.99E-30
ENSG00000059573	ALDH18A1	2479.376311	3.344647544	2.26E-20
ENSG00000059588	TARBP1	836.9171659	-0.899412566	0.061306249
ENSG00000059691	PET112	375.9304025	2.796907107	2.27E-25
ENSG00000059728	MXD1	694.3967464	-1.499184159	3.94E-07
ENSG00000059758	CDK17	3622.891765	-1.36527802	5.94E-05
ENSG00000059769	DNAJC25	461.4379431	-0.595362984	0.059428789
ENSG00000059804	SLC2A3	4802.90163	-2.383464904	3.96E-11
ENSG00000059915	PSD	44.84715533	-3.636199849	9.75E-15
ENSG00000060069	CTDP1	868.2093283	-0.3076489	0.443254265
ENSG00000060138	YBX3	1253.171997	-1.329080365	0.019875231
ENSG00000060140	STYK1	0.429006471	2.720102806	NA
ENSG00000060237	WNK1	5648.230926	0.14910053	0.78155772
ENSG00000060303	RPS17P5	0.901820302	0.099986107	0.966541758
ENSG00000060339	CCAR1	2554.526076	-0.142714746	0.660716782
ENSG00000060491	OGFR	2586.013575	-1.790099636	4.38E-08
